Gene	Default	MM_Amb	Amb	MM
ENST00000487791.1+chr16:176930-177262_F:2_P:0_M	0.0	205.18523755710208	0.0	0.0
ENST00000397797.1+chr16:176930-177408_F:1_P:0_M	0.0	348.85384930747557	0.0	0.0
ENST00000314367.14-chr9:177801-178969_F:1_P:2_M	0.0	36.55597614943266	0.0	0.0
ESPRESSO_chr10_3111_8+chr10:180013-236900_F:2_P:2_M	0.0	21.50081882061118	33.63944918643673	0.0
ENST00000199708.3+chr16:180487-181105_F:1_P:0_M	0.0	4.653907923406528	3.259543612029263	0.0
ESPRESSO_chr1_11_4-chr1:187270-187832_F:1_P:6_M	0.0	6.0473624971701625	0.0	14.779649970085805
ESPRESSO_chr1_11_5-chr1:187801-188538_F:1_P:1_M	0.0	12.881142092927607	0.0	0.3935536983492062
ESPRESSO_chr1_11_4-chr1:188040-188538_F:1_P:1_M	0.0	11.749606244649351	0.0	0.33422034860871325
ESPRESSO_chr16_10696_11-chr16:189201-229339_F:1_P:1_M	0.0	16.101036150309604	24.31266264289208	0.0
ENST00000337351.8-chr16:189544-189714_F:1_P:5_M	0.0	0.0	0.0	0.0
ENST00000337351.8-chr16:189560-189610_F:2_P:23_M	0.0	0.0	0.0	0.0
ENST00000337351.8-chr16:189687-189878_F:0_P:10_M	0.0	0.0	0.0	0.0
ENST00000684302.1-chr12:191189-193328_F:0_P:14_M	0.0	1.5123042345054212	1.221299192904272	0.0
ESPRESSO_chr12_6274_19-chr12:191845-193328_F:0_P:14_M	0.0	0.8610907624215587	0.48932724624331625	0.0
ENST00000313766.6+chr7:192856-193146_F:1_P:0_M	5.580297592339216	5.312195464303892	1.7675476381701893	11.54529691099626
ENST00000296824.4-chr5:197138-197176_F:1_P:113_M	0.0	0.0	0.0	0.0
ESPRESSO_chr11_4426_13-chr11:201175-207321_F:0_P:1_M	0.0	8.800644529477935	9.885161983415102	0.0
ENST00000296824.4-chr5:201366-201398_F:2_P:59_M	0.0	0.0	0.0	0.0
ENST00000296824.4-chr5:201578-201811_F:1_P:58_M	0.0	0.0	0.0	0.0
ESPRESSO_chr11_4426_17-chr11:201724-207321_F:0_P:1_M	0.0	10.227091129809919	11.44416538845208	0.0
ENST00000684302.1-chr12:202781-209873_F:0_P:6_M	0.0	0.5226012009314747	0.17596336295255643	0.0
ENST00000382762.8-chr11:203912-204172_F:2_P:19_M	0.0	0.0	0.0	0.0
ENST00000382762.8-chr11:204037-204165_F:1_P:9_M	0.0	0.0	0.0	0.0
ENST00000296824.4-chr5:204616-204675_F:0_P:10_M	0.0	0.0	0.0	0.0
ENST00000296824.4-chr5:204647-204706_F:1_P:20_M	0.0	0.0	0.0	0.0
ENST00000296824.4-chr5:204678-204737_F:2_P:23_M	0.0	0.0	0.0	0.0
ENST00000382762.8-chr11:205305-207321_F:0_P:1_M	0.0	8.447852017011206	9.426663242773463	0.0
ENST00000441693.2-chr5:205873-216849_F:0_P:4_M	0.0	12.58741707031363	3.4075752109199193	0.0
ENST00000293872.13-chr16:206129-220650_F:0_P:2_M	0.0	7.026957001005617	10.816993761242921	0.0
ESPRESSO_chr11_4427_20+chr11:209605-214347_F:1_P:2_M	0.0	8.215115636022498	12.789278724816366	0.0
ENST00000261601.8+chr18:210008-210430_F:0_P:24_M	0.0	14.336610762510455	23.24312718205432	0.0
ENST00000530149.1+chr11:211287-211532_F:0_P:6_M	0.0	2.053866378128596	0.7292294851003963	2.107685725263458
ENST00000261601.8+chr18:211302-211490_F:1_P:43_M	0.0	0.0	0.0	0.0
ENST00000530149.1+chr11:211411-211467_F:1_P:12_M	0.0	0.0	0.0	0.0
ENST00000261601.8+chr18:211562-211870_F:0_P:33_M	0.0	0.4637618401689982	0.4274802821731464	0.0
ENST00000261601.8+chr18:211632-211694_F:1_P:44_M	0.0	0.12046999057751413	0.17817861906142693	0.0
ENST00000261601.8+chr18:211722-211769_F:1_P:46	0.0	0.0	0.0	0.0
ENST00000261601.8+chr18:212101-212244_F:2_P:18_M	0.0	0.0	0.0	0.0
ENST00000530149.1+chr11:212663-213025_F:2_P:28_M	0.0	5.410552759077211	7.7207001281647	0.0
ENST00000526104.6+chr11:212864-213300_F:2_P:29_M	0.0	3.594750180843425	5.58051324085261	0.0
ENST00000648587.1-chr9:213198-213422_F:2_P:20_M	0.0	0.0	0.0	0.0
ENST00000261601.8+chr18:214477-214626_F:2_P:79_M	0.0	0.0	0.0	0.0
ENST00000526104.6+chr11:214503-214895_F:0_P:25_M	0.0	0.0	0.0	0.0
ENST00000578529.5-chr18:214629-259691_F:1_P:14_M	0.0	0.9231908954928588	1.0982827590824376	0.0
ENST00000382743.9-chr11:215030-215083_F:0_P:26_M	0.0	0.0	0.0	0.0
ENST00000382743.9-chr11:215031-215273_F:1_P:36_M	0.0	0.0	0.0	0.0
ENST00000648587.1-chr9:215632-215664_F:0_P:2_M	0.0	0.0	0.0	0.0
ESPRESSO_chr11_4427_14-chr11:216701-233389_F:2_P:1_M	0.0	5.0332902310170065	7.120058157797602	0.0
ENST00000343164.9-chr12:220965-221470_F:0_P:18_M	0.0	5.082984980599789	6.532253922643633	0.0
ESPRESSO_chr16_10696_12-chr16:227591-227620_F:1_P:0_M	0.0	0.0	0.0	0.0
ENST00000514027.5+chr5:227733-227759_F:0_P:1_M	0.0	0.0	0.0	0.0
ENST00000514027.5+chr5:228195-228236_F:0_P:9_M	0.0	46.54540273183794	11.100731610609913	0.0
ESPRESSO_chr2_15515_26-chr2:229984-231165_F:1_P:19_M	0.0	1.7781856013495356	2.613743235114529	0.0
ENST00000511810.5+chr5:234457-234681_F:1_P:0_M	0.0	0.0	0.0	0.0
ENST00000511810.5+chr5:234714-234761_F:0_P:9_M	0.0	0.0	0.0	0.0
ENST00000511810.5+chr5:235076-235432_F:2_P:11_M	0.0	11.095562738966878	7.0568179830879	0.0
ENST00000511810.5+chr5:235791-235820_F:0_P:24_M	0.0	0.0	0.0	0.0
ENST00000610248.1+chr8:237410-237529_F:2_P:6_M	0.0	0.0	0.0	0.0
ENST00000610248.1+chr8:237466-237498_F:1_P:5_M	0.0	0.0	0.0	0.0
ENST00000382671.8+chr11:244432-244675_F:1_P:5_M	0.0	34.08060699331106	50.81329609328685	0.0
ENST00000261600.11-chr18:246377-246412_F:1_P:10_M	0.0	0.0	0.0	0.0
ENST00000632484.1-chr19:248594-248671_F:1_P:53_M	0.0	0.0	0.0	0.0
ENST00000632484.1-chr19:251066-251218_F:1_P:8_M	0.0	0.0	0.0	0.0
ENST00000527982.1+chr11:251319-251513_F:0_P:4_M	0.0	0.0	0.0	0.0
ENST00000529679.1+chr11:251546-251650_F:2_P:0_M	0.0	5.160577177752792	8.296328069547744	0.0
ENST00000527982.1+chr11:251723-252094_F:2_P:22_M	0.0	4.810748732404718	7.223161544177726	0.0
ENST00000527982.1+chr11:252258-252314_F:0_P:21_M	0.0	0.0	0.0	0.0
ENST00000704335.1+chr10:252372-252467_F:1_P:83_M	0.0	21.57310424401049	34.81243118530459	0.0
ENST00000381604.9+chr10:254502-254540_F:0_P:55_M	0.0	0.0	0.0	0.0
ENST00000261600.11-chr18:259270-260265_F:1_P:6_M	0.0	0.06746319472340792	0.09978002667439909	0.0
ENST00000578529.5-chr18:259270-260412_F:0_P:20_M	0.0	0.040370262799911655	0.055728206387297356	0.0
ENST00000436453.1-chr12:259762-260052_F:1_P:2_M	0.0	7.270231848637945	9.724058313947056	0.0
ENST00000453390.5+chr2:264965-272255_F:2_P:0_M	0.0	142.77142692671953	212.52425625532544	0.0
ENST00000407983.7+chr2:264965-272255_F:2_P:0_M	0.0	127.28299189061457	179.84315109657132	0.0
ESPRESSO_chr16_10698_11+chr16:268837-282811_F:1_P:0_M	0.0	43.65041037087423	64.59236257018395	0.353036630348567
ENST00000360321.7-chr20:270914-271195_F:1_P:18_M	0.0	0.0	0.0	0.0
ENST00000316163.9-chr16:271550-273798_F:0_P:4_M	0.0	0.6973209802445273	0.18241886112520195	0.0
ESPRESSO_chr5_23086_26+chr5:271721-313838_F:2_P:0_M	0.13742743286438847	52.57335927924249	61.00676163706966	0.10619683200184356
ENST00000505221.5+chr5:271721-304220_F:2_P:0_M	0.0	47.92235571984653	22.959118612555308	0.0
ENST00000413140.5+chr2:272134-277301_F:0_P:5	0.0	54.64662300204187	26.16256949945367	0.0
ENST00000463831.1+chr2:274838-274966_F:2_P:5_M	0.0	0.0	0.0	0.0
ENST00000453390.5+chr2:275182-277301_F:1_P:1_M	0.0	34.833202167691496	19.080918279294888	0.0
ENST00000570140.1-chr12:276272-276316_F:1_P:10_M	0.0	0.0	0.0	0.0
ESPRESSO_chr20_17814_0-chr20:276352-276567_F:2_P:3_M	0.0	0.0	0.0	0.0
ENST00000570140.1-chr12:276422-276487_F:1_P:7_M	0.0	0.0	0.0	0.0
ENST00000360321.7-chr20:277327-277356_F:2_P:11_M	0.0	0.0	0.0	0.0
ENST00000621795.1-chr19:281391-282775_F:1_P:64_M	0.0	1.994167777748331	2.500112371322531	0.0
ENST00000477621.1+chr16:281697-282345_F:0_P:3_M	0.0	52.163521831289245	75.96895669207832	0.0
ESPRESSO_chr16_10698_12+chr16:282096-282811_F:1_P:0_M	0.0	57.10333558065335	85.92928892149894	0.0
ENST00000621795.1-chr19:283890-284012_F:2_P:68_M	0.0	0.0	0.0	0.0
ENST00000482665.1+chr16:284290-285240_F:1_P:0_M	0.0	1.2060759521684719	0.9072865753657734	0.0
ESPRESSO_chr12_6277_22-chr12:285459-307963_F:1_P:0_M	0.0	1.722124017939278	2.4812782534812916	0.0
ENST00000621795.1-chr19:285600-285632_F:2_P:39_M	0.0	0.0	0.0	0.0
ENST00000621795.1-chr19:287030-287188_F:1_P:14_M	0.0	0.0	0.0	0.0
ENST00000621795.1-chr19:287276-287323_F:1_P:11_M	0.0	0.0	0.0	0.0
ESPRESSO_chr16_10700_4-chr16:288125-297114_F:0_P:0_M	0.0	1.9146452900342141	0.925740188146465	0.0
ENST00000476372.1+chr11:291562-291933_F:1_P:0_M	0.0	0.0	0.0	0.0
ESPRESSO_chrX_30823_6-chrX:302918-302950_F:1_P:2_M	0.0	0.0	0.0	0.0
ENST00000485332.7-chrX:304563-304628_F:2_P:16_M	0.0	0.0	0.0	0.0
ENST00000485332.7-chrX:305077-311517_F:0_P:1_M	0.0	1.7291428882125521	0.0	0.0
ESPRESSO_chrX_30824_6-chrX:305077-315246_F:0_P:0_M	0.0	2.9530741994977583	0.0	0.0
ESPRESSO_chr12_6277_26-chr12:307484-322547_F:0_P:0_M	0.0	1.4399395857296287	2.1800664933625415	0.0
ENST00000616316.3+chr11:308193-309162_F:0_P:4_M	0.0	131.09034219971684	20.477456251037097	0.0
ENST00000533141.1+chr11:308253-309162_F:0_P:3_M	0.0	149.105896650926	15.291786381808098	0.0
ENST00000399817.9+chr11:309028-309162_F:1_P:7_M	0.0	137.72066621627562	1.0881129542342394	0.0
ENST00000512466.1+chr5:310332-310358_F:0_P:17_M	0.0	0.0	0.0	0.0
ENST00000485332.7-chrX:311746-312180_F:0_P:0_M	0.0	0.5202978123631544	0.0	1.1885856504676735
ENST00000408968.4+chr11:314171-315110_F:2_P:0_M	0.0	133.5591477289466	57.24506001491981	0.0
ENST00000680938.1+chr11:314937-315110_F:1_P:1_M	0.0	164.40894489993573	15.607608773777878	0.0
ENST00000408968.4+chr11:315154-315252_F:0_P:12_M	0.0	0.0	0.0	0.0
ENST00000400256.5-chr18:317227-317316_F:2_P:76_M	0.0	0.0	0.0	0.0
ENST00000400256.5-chr18:319226-319369_F:0_P:9_M	0.0	0.0	0.0	0.0
ENST00000414676.6-chr20:319689-319721_F:1_P:11_M	0.0	0.0	0.0	0.0
ESPRESSO_chr3_19961_38+chr3:319777-365999_F:2_P:3_M	0.0	27.743883802867394	42.731527614892585	0.0
ESPRESSO_chr11_4435_9+chr11:319826-320846_F:2_P:1_M	0.0	232.51799316036497	59.13487220246932	0.0
ESPRESSO_chr11_4435_10+chr11:319826-320846_F:2_P:1_M	0.0	235.76028673791984	58.17332956503079	0.0
ENST00000531688.2-chr11:319841-319975_F:1_P:6_M	0.0	216.07547266008797	24.553104219357095	0.0
ESPRESSO_chr11_4435_12-chr11:319841-320813_F:2_P:1_M	0.0	245.39593356374357	56.7216080453068	0.0
ENST00000399808.5-chr11:319841-320813_F:2_P:1_M	0.0	241.70576914925118	55.86865153334729	0.0
ENST00000526811.4-chr11:319841-320750_F:0_P:1_M	0.0	273.19458273298005	46.65539901737865	0.0
ENST00000414676.6-chr20:319865-319996_F:0_P:17_M	0.0	0.0	0.0	0.0
ENST00000531688.2-chr11:320204-320813_F:2_P:0_M	0.0	232.92568871362613	58.30308375277859	0.0
ENST00000680932.1-chr11:320409-320813_F:2_P:0_M	0.0	169.2579383812686	42.3314034480797	0.0
ENST00000342665.5+chr20:326421-326816_F:0_P:4_M	0.0	14.568559224781614	17.854316814031385	0.0
ENST00000342665.5+chr20:328156-328452_F:1_P:14_M	0.0	0.20451677774206017	0.0	0.3679799797813106
ENST00000342665.5+chr20:330065-330223_F:2_P:33_M	0.0	0.0	0.0	0.0
ENST00000400256.5-chr18:331713-331775_F:1_P:27_M	0.0	14.669066739040792	18.871392891316827	0.0
ENST00000575743.1+chr17:331978-332199_F:1_P:7_M	0.0	0.0	0.0	0.0
ENST00000400256.5-chr18:333027-346330_F:2_P:30_M	0.0	6.95837273139275	8.691290722850521	0.0
ESPRESSO_chr20_17817_42+chr20:349644-354113_F:2_P:2_M	0.0	63.70481695768791	81.93505266999166	0.0
ESPRESSO_chr16_10701_10-chr16:367678-369124_F:0_P:0_M	0.0	55.87291091336304	83.03402460915743	0.0
ESPRESSO_chr16_10701_11-chr16:367678-370218_F:0_P:0_M	0.0	58.80582007639506	89.49912595127667	0.0
ENST00000483764.5-chr16:367678-368602_F:0_P:3_M	0.0	61.06198984486894	91.07768489989198	0.0
ESPRESSO_chr11_4437_10+chr11:380216-380876_F:0_P:2_M	0.0	2.8722997618919144	0.5573209253185949	3.097764416663285
ENST00000468031.1+chr16:398664-398969_F:0_P:5_M	0.0	0.0	0.0	0.0
ENST00000397722.5+chr16:399109-400339_F:2_P:5_M	0.0	4.6148022703006175	6.2616148545456936	0.0
ENST00000468031.1+chr16:399161-399454_F:2_P:8_M	0.0	0.4074297170031923	0.04581735918722407	0.0
ENST00000468031.1+chr16:399666-400339_F:0_P:9_M	0.0	2.568134665121532	3.830049461583728	0.0
ENST00000475269.5+chr20:408758-410559_F:2_P:4_M	0.0	9.766338346948507	3.8708744385708154	0.0
ENST00000587423.5-chr19:418931-419236_F:1_P:4_M	0.0	0.25286774923250394	0.0864438655077475	0.0
ENST00000588376.5-chr19:418931-422292_F:0_P:3_M	0.0	1.6412065014560628	1.007047499807717	0.0
ENST00000504019.1-chr4:425775-426074_F:2_P:30_M	0.0	0.0	0.0	0.0
ENST00000515578.5-chr4:425817-426074_F:0_P:29_M	0.0	0.0	0.0	0.0
ENST00000504019.1-chr4:427178-427342_F:1_P:10_M	0.0	0.0	0.0	0.0
ENST00000504019.1-chr4:427213-427245_F:0_P:6_M	0.0	0.0	0.0	0.0
ENST00000504019.1-chr4:427248-427481_F:2_P:8_M	0.0	0.0	0.0	0.0
ENST00000504019.1-chr4:427504-427689_F:0_P:2_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:431358-435654_F:2_P:2_M	0.0	5.410798293028322	1.4844638467347142	0.0
ENST00000356286.10+chr20:431785-432108_F:0_P:29_M	0.0	0.0	0.0	0.0
ENST00000354200.5-chr20:435489-435605_F:2_P:54_M	0.0	0.0	0.0	0.0
ENST00000354200.5-chr20:435785-436186_F:1_P:53_M	0.0	0.0	0.0	0.0
ENST00000354200.5-chr20:436337-436552_F:1_P:49_M	0.0	0.2556459721775752	0.0	0.45997497472663823
ENST00000264554.11-chr19:436428-438752_F:0_P:3_M	0.0	1.2554955977587678	0.557884072978041	0.0
ESPRESSO_chr9_29479_64+chr9:441887-464216_F:0_P:0_M	0.0	0.03228179541337048	0.036805919042028776	0.0
ENST00000354200.5-chr20:448027-462500_F:2_P:0_M	0.26195088142226164	8.048725288180457	6.9179459625469155	0.2846561209908571
ENST00000526878.5+chr11:458685-458909_F:0_P:0_M	0.0	0.0	0.0	0.0
ENST00000526878.5+chr11:459463-459876_F:1_P:13_M	0.0	0.0	0.0	0.0
ESPRESSO_chr9_29479_64+chr9:464967-465041_F:0_P:10_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:469607-469876_F:2_P:32_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:470417-470740_F:2_P:42_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:470800-470934_F:1_P:50_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:474448-474765_F:1_P:96_M	0.0	0.03102670512043525	0.04588939906015995	0.0
ENST00000350302.8+chr8:474632-475024_F:2_P:122_M	0.0	1.6001588906641966	0.03427558168204549	0.5922330625391117
ENST00000646561.1-chr20:474693-474734_F:0_P:177_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:474729-474875_F:0_P:120_M	0.0	0.3917407436027785	0.0	0.0
ENST00000646561.1-chr20:474765-474932_F:0_P:174_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:475047-475112_F:0_P:124_M	0.0	0.8366595453084278	0.0	1.5053726445599067
ENST00000350302.8+chr8:475520-475636_F:2_P:130_M	0.0	0.0	0.0	0.0
ENST00000646561.1-chr20:475648-475854_F:1_P:145_M	0.0	0.0	0.0	0.0
ENST00000646561.1-chr20:475973-476137_F:2_P:160_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:476021-476074_F:2_P:138_M	0.0	0.0	0.0	0.0
ENST00000350302.8+chr8:477410-477466_F:2_P:161_M	0.0	0.0	0.0	0.0
ENST00000534918.1+chr5:478522-478959_F:1_P:6_M	23.94434914601455	4.701653238246145	6.554849406682752	16.515470098902124
ENST00000646561.1-chr20:480425-480466_F:2_P:94_M	0.0	0.0	0.0	0.0
ENST00000534918.1+chr5:480471-480719_F:0_P:16_M	0.0	0.0	0.0	0.0
ENST00000646561.1-chr20:481894-481950_F:1_P:36_M	0.0	0.0	0.0	0.0
ENST00000412256.1+chr16:482693-497298_F:2_P:0_M	0.0	1.0935642292655625	1.462540165550439	0.0
ENST00000230449.9-chr6:485306-485707_F:2_P:12_M	0.0	0.13736201490138367	0.0	0.24715073268893992
ESPRESSO_chr16_10704_18+chr16:491261-519819_F:2_P:0_M	0.0	0.8568827754918257	1.1588273847474424	0.0
ESPRESSO_chr11_4442_6-chr11:494694-498818_F:2_P:0_M	0.0	19.043383867618598	28.06126714417457	0.0
ESPRESSO_chr11_4442_12-chr11:494694-500677_F:0_P:2_M	0.0	23.391461378638006	35.028551300127525	0.0
ENST00000412256.1+chr16:497327-497374_F:0_P:4_M	0.0	0.0	0.0	0.0
ENST00000402802.8-chr7:497675-497722_F:0_P:25_M	0.0	0.0	0.0	0.0
ESPRESSO_chr11_4442_7-chr11:499206-499274_F:2_P:12_M	0.0	0.0	0.0	0.0
ESPRESSO_chr11_4442_7-chr11:499828-502162_F:0_P:0_M	0.0	29.744278094714755	44.02897093334904	0.0
ENST00000534797.5-chr11:502360-502539_F:0_P:3_M	0.0	0.0	0.0	0.0
ENST00000588278.1+chr19:507507-508034_F:0_P:0_M	0.0	11.98483116653895	15.971552994917978	0.0
ENST00000588278.1+chr19:507971-508390_F:2_P:1_M	0.0	0.0	0.0	0.0
ENST00000437048.7-chr17:511713-511913_F:2_P:143_M	0.0	0.0	0.0	0.0
ENST00000437048.7-chr17:513217-513471_F:0_P:127_M	0.0	0.0	0.0	0.0
ENST00000437048.7-chr17:516485-516751_F:1_P:26_M	0.0	0.41362943813000924	0.0	0.0
ENST00000437048.7-chr17:516562-516666_F:0_P:73_M	0.0	0.9992105426826369	0.0	0.0
ESPRESSO_chr16_10704_19+chr16:520206-520836_F:1_P:0_M	0.0	0.5507727018850426	0.5890203959385677	0.0
ENST00000622160.1-chr16:525273-525689_F:2_P:13_M	0.0	0.0	0.0	0.0
ENST00000513239.5+chr4:530936-531127_F:2_P:2_M	0.0	0.0	0.0	0.0
ENST00000513192.1+chr4:532135-532212_F:1_P:0_M	0.0	0.0	0.0	0.0
ENST00000311189.8-chr11:532244-532495_F:1_P:8_M	0.0	0.0	0.0	0.0
ENST00000513192.1+chr4:532294-532326_F:1_P:5_M	0.0	0.0	0.0	0.0
ENST00000417302.7-chr11:532392-532592_F:1_P:8_M	0.0	2.69229549206712	0.0	4.448713188400918
ENST00000417302.7-chr11:532639-533583_F:2_P:7_M	0.0	9.429651703886226	13.553084913716754	0.0
ENST00000513192.1+chr4:532863-533117_F:0_P:5_M	0.0	0.0	0.0	0.0
ENST00000311189.8-chr11:534312-535504_F:1_P:0_M	55.474735560391046	20.866914600526673	27.478122185819	45.348728669395214
ENST00000606400.3+chr19:537089-541549_F:2_P:0_M	0.0	21.745687405918765	32.072379929972655	0.0
